,target,Method,GDT_TS Pearson,GDT_TS Spearman,GDT_TS Loss,GDT_TS MAE,Class,seq_len,identity_dist_category,identity_quality_category,positive_dist_category,positive_quality_category,coverage_dist_category
756,4HRR_H,SBROD,0.5577567049030997,0.3528303049180497,0.6599999999999939,,All alpha,150,multi top,Mid-low,multi top,Middle,the others
757,4HRR_H,DeepAccNet,0.8760855256299716,0.5429068480975284,1.0000000000000009,0.23945787760416665,All alpha,150,multi top,Mid-low,multi top,Middle,the others
758,4HRR_H,DeepAccNet-Bert,0.7736465799027683,0.7438022155393068,0.8299999999999974,0.10681953125,All alpha,150,multi top,Mid-low,multi top,Middle,the others
759,4HRR_H,P3CMQA,0.6891322919181672,0.7131845881844014,0.8299999999999974,0.08543280677668254,All alpha,150,multi top,Mid-low,multi top,Middle,the others
760,4IOP_B,identity(%),0.4934743362871973,0.6101183325090836,8.193333333333342,0.4950236033057851,alpha + beta,121,the others,Low,the others,Low,the others
761,4IOP_B,positive(%),0.5206320084474644,0.603578741292453,8.193333333333342,0.3188803526170799,alpha + beta,121,the others,Low,the others,Low,the others
762,4IOP_B,coverage(%),0.4030335973344771,0.39029294693407585,5.145263157894742,0.18392956473829206,alpha + beta,121,the others,Low,the others,Low,the others
763,4IOP_B,DOPE,0.775229259596922,0.6336545233293945,3.310000000000002,,alpha + beta,121,the others,Low,the others,Low,the others
764,4IOP_B,SOAP,0.5743062508399918,0.6716089606406851,0.0,,alpha + beta,121,the others,Low,the others,Low,the others
765,4IOP_B,ProQ3D,0.7547046930878686,0.7279520240874731,0.6199999999999983,0.04047331333333332,alpha + beta,121,the others,Low,the others,Low,the others
766,4IOP_B,SBROD,0.6777708215760448,0.5818903896088328,0.0,,alpha + beta,121,the others,Low,the others,Low,the others
767,4IOP_B,DeepAccNet,0.6919131622432196,0.6972313550064161,5.169999999999996,0.2043221328125,alpha + beta,121,the others,Low,the others,Low,the others
768,4IOP_B,DeepAccNet-Bert,0.83419596882148,0.7300263806065805,0.0,0.14379153385416668,alpha + beta,121,the others,Low,the others,Low,the others
769,4IOP_B,P3CMQA,0.8522272629180252,0.7408068135984981,0.0,0.041649743036588034,alpha + beta,121,the others,Low,the others,Low,the others
770,4KE6_E,identity(%),0.9158032639845076,0.64539900114529,0.17599999999999838,0.4100073441734417,alpha / beta,246,top,Mid-high,top,High,the others
771,4KE6_E,positive(%),0.9152223837640784,0.7896343555365475,0.17599999999999838,0.25965504065040645,alpha / beta,246,top,Mid-high,top,High,the others
772,4KE6_E,coverage(%),0.4524991462852821,0.3179681791837402,0.17599999999999838,0.2727399837398373,alpha / beta,246,top,Mid-high,top,High,the others
773,4KE6_E,DOPE,0.883309114303475,0.7688586085461943,0.21999999999999797,,alpha / beta,246,top,Mid-high,top,High,the others
774,4KE6_E,SOAP,0.8406252167531201,0.7703717597271919,0.21999999999999797,,alpha / beta,246,top,Mid-high,top,High,the others
775,4KE6_E,ProQ3D,0.936201251699741,0.8497295157308393,0.21999999999999797,0.08569103333333335,alpha / beta,246,top,Mid-high,top,High,the others
776,4KE6_E,SBROD,0.8647464070093291,0.7706046889924218,0.21999999999999797,,alpha / beta,246,top,Mid-high,top,High,the others
777,4KE6_E,DeepAccNet,0.9648901970648781,0.8419451417476331,0.21999999999999797,0.2513484635416666,alpha / beta,246,top,Mid-high,top,High,the others
778,4KE6_E,DeepAccNet-Bert,0.9791325660944653,0.9011132967613216,0.21999999999999797,0.164525546875,alpha / beta,246,top,Mid-high,top,High,the others
779,4KE6_E,P3CMQA,0.972983227834523,0.9421064173834462,0.10999999999999899,0.06808454910914104,alpha / beta,246,top,Mid-high,top,High,the others
780,4M1Q_B,identity(%),0.799580932990096,0.774253587937521,2.510000000000012,0.4219794188034188,alpha / beta,312,multi top,Mid-high,the others,Middle,the others
781,4M1Q_B,positive(%),0.8375049180504518,0.7897747104636236,1.0566666666666724,0.19255634188034187,alpha / beta,312,multi top,Mid-high,the others,Middle,the others
782,4M1Q_B,coverage(%),0.12165838494998182,-0.16649047788923,11.469999999999992,0.156289811965812,alpha / beta,312,multi top,Mid-high,the others,Middle,the others
783,4M1Q_B,DOPE,0.570043105184118,0.5868894619881274,1.1700000000000044,,alpha / beta,312,multi top,Mid-high,the others,Middle,the others
784,4M1Q_B,SOAP,0.7012702950162994,0.7278315551139835,4.680000000000007,,alpha / beta,312,multi top,Mid-high,the others,Middle,the others
785,4M1Q_B,ProQ3D,0.4322546398116843,0.5414830064716021,0.0,0.048374573333333344,alpha / beta,312,multi top,Mid-high,the others,Middle,the others
786,4M1Q_B,SBROD,0.619693240160447,0.607521162464249,1.5100000000000002,,alpha / beta,312,multi top,Mid-high,the others,Middle,the others
787,4M1Q_B,DeepAccNet,0.7122242022915884,0.7482060103866877,0.8400000000000074,0.26344129947916667,alpha / beta,312,multi top,Mid-high,the others,Middle,the others
788,4M1Q_B,DeepAccNet-Bert,0.7253824976337201,0.6837110882146014,0.8400000000000074,0.23658094791666665,alpha / beta,312,multi top,Mid-high,the others,Middle,the others
789,4M1Q_B,P3CMQA,0.5958971822910284,0.4072569292638975,0.0,0.03420459587160746,alpha / beta,312,multi top,Mid-high,the others,Middle,the others
790,4NBU_B,identity(%),0.4467380377929298,0.39105058364723816,5.869999999999997,0.43382819478737994,alpha / beta,243,the others,Mid-low,the others,Middle,the others
791,4NBU_B,positive(%),0.37862869186810705,0.3609836963814536,5.198749999999997,0.23923285871056238,alpha / beta,243,the others,Mid-low,the others,Middle,the others
792,4NBU_B,coverage(%),0.14217146614815596,0.09327124436729288,9.731599999999997,0.1184626145404664,alpha / beta,243,the others,Mid-low,the others,Middle,the others
793,4NBU_B,DOPE,0.7015615137433041,0.7305404754055798,0.20999999999999908,,alpha / beta,243,the others,Mid-low,the others,Middle,the others
794,4NBU_B,SOAP,0.461888372844797,0.5222738937936484,0.20999999999999908,,alpha / beta,243,the others,Mid-low,the others,Middle,the others
795,4NBU_B,ProQ3D,0.8260261789671793,0.8137450427379151,0.20999999999999908,0.09532431999999999,alpha / beta,243,the others,Mid-low,the others,Middle,the others
796,4NBU_B,SBROD,0.42993634504967676,0.5522142375361283,5.969999999999997,,alpha / beta,243,the others,Mid-low,the others,Middle,the others
797,4NBU_B,DeepAccNet,0.6953447465348326,0.6782134737219604,0.20999999999999908,0.23197339583333337,alpha / beta,243,the others,Mid-low,the others,Middle,the others
798,4NBU_B,DeepAccNet-Bert,0.9168130087551759,0.8274637616661986,0.30999999999999917,0.16898511458333332,alpha / beta,243,the others,Mid-low,the others,Middle,the others
799,4NBU_B,P3CMQA,0.9255900413762471,0.7823679607994545,0.6199999999999983,0.03198139611625672,alpha / beta,243,the others,Mid-low,the others,Middle,the others
800,4NYN_A,identity(%),0.7485276590924632,0.6914651824063467,2.3950000000000027,0.28891435588972425,alpha / beta,133,the others,Mid-low,multi top,Low,the others
801,4NYN_A,positive(%),0.8815895135840873,0.748781311734441,1.8588888888888877,0.168112350877193,alpha / beta,133,the others,Mid-low,multi top,Low,the others
802,4NYN_A,coverage(%),0.2490917081238913,0.5178331607683294,1.8588888888888877,0.35341625062656634,alpha / beta,133,the others,Mid-low,multi top,Low,the others
803,4NYN_A,DOPE,0.8579111299289914,0.7419534603864617,0.9400000000000075,,alpha / beta,133,the others,Mid-low,multi top,Low,the others
804,4NYN_A,SOAP,0.6722881922472511,0.545868808993805,0.0,,alpha / beta,133,the others,Mid-low,multi top,Low,the others
805,4NYN_A,ProQ3D,0.883423135826258,0.6508197070494776,3.0100000000000016,0.13613892666666666,alpha / beta,133,the others,Mid-low,multi top,Low,the others
806,4NYN_A,SBROD,0.9012638656728229,0.6181167006024133,2.8200000000000003,,alpha / beta,133,the others,Mid-low,multi top,Low,the others
807,4NYN_A,DeepAccNet,0.903429153609744,0.6929077821133909,0.0,0.16614029427083332,alpha / beta,133,the others,Mid-low,multi top,Low,the others
808,4NYN_A,DeepAccNet-Bert,0.9807229845464442,0.8854626411420339,0.0,0.10871841927083334,alpha / beta,133,the others,Mid-low,multi top,Low,the others
809,4NYN_A,P3CMQA,0.9321391662989907,0.7923809698926647,0.9400000000000075,0.04823796497790019,alpha / beta,133,the others,Mid-low,multi top,Low,the others
810,4PNE_B,identity(%),0.6799243335908364,0.32374242184477053,3.3299999999999996,0.35057925925925926,alpha / beta,270,multi top,Low,multi top,Low,the others
811,4PNE_B,positive(%),0.7411121427264198,0.48218126965852176,3.3299999999999996,0.19571506172839506,alpha / beta,270,multi top,Low,multi top,Low,the others
812,4PNE_B,coverage(%),0.8199671598227889,0.8758449272343718,1.760000000000006,0.2945318518518519,alpha / beta,270,multi top,Low,multi top,Low,the others
813,4PNE_B,DOPE,0.8518381137226008,0.8709958460211265,0.0,,alpha / beta,270,multi top,Low,multi top,Low,the others
814,4PNE_B,SOAP,0.6294640177596619,0.6409563931298726,12.780000000000003,,alpha / beta,270,multi top,Low,multi top,Low,the others
815,4PNE_B,ProQ3D,0.8879638058520285,0.8536502116554189,1.0299999999999976,0.08697027333333336,alpha / beta,270,multi top,Low,multi top,Low,the others
816,4PNE_B,SBROD,0.8843714770254818,0.8750211141847142,2.3399999999999976,,alpha / beta,270,multi top,Low,multi top,Low,the others
817,4PNE_B,DeepAccNet,0.7538118486611376,0.69750284523407,1.2199999999999989,0.1777104622395833,alpha / beta,270,multi top,Low,multi top,Low,the others
818,4PNE_B,DeepAccNet-Bert,0.86774999354551,0.830598066901148,1.2199999999999989,0.09038217447916667,alpha / beta,270,multi top,Low,multi top,Low,the others
819,4PNE_B,P3CMQA,0.912669770210591,0.880219826247581,1.2199999999999989,0.06033505060752233,alpha / beta,270,multi top,Low,multi top,Low,the others
820,4RM4_A,identity(%),0.5232366977126753,0.22176468393152457,0.6840000000000068,0.37542600000000004,All alpha,375,the others,Mid-low,the others,Middle,the others
821,4RM4_A,positive(%),0.5423597643759388,0.2629532597942327,0.6419999999999981,0.18499044444444446,All alpha,375,the others,Mid-low,the others,Middle,the others
822,4RM4_A,coverage(%),0.0898869690228412,0.022222519062829793,16.834285714285723,0.2352051111111111,All alpha,375,the others,Mid-low,the others,Middle,the others
823,4RM4_A,DOPE,0.6940990739704999,0.5888813338788406,1.2299999999999978,,All alpha,375,the others,Mid-low,the others,Middle,the others
824,4RM4_A,SOAP,0.524199387773538,0.5619856618874358,0.40999999999999925,,All alpha,375,the others,Mid-low,the others,Middle,the others
825,4RM4_A,ProQ3D,0.5677772992786433,0.5259430684106043,0.0,0.04223830000000001,All alpha,375,the others,Mid-low,the others,Middle,the others
826,4RM4_A,SBROD,0.7304721235447103,0.6680712813122497,0.8900000000000019,,All alpha,375,the others,Mid-low,the others,Middle,the others
827,4RM4_A,DeepAccNet,0.7715771418846552,0.636912006752024,0.40999999999999925,0.20984313541666666,All alpha,375,the others,Mid-low,the others,Middle,the others
828,4RM4_A,DeepAccNet-Bert,0.8058901981612034,0.6882540269770113,0.40999999999999925,0.17718688541666666,All alpha,375,the others,Mid-low,the others,Middle,the others
829,4RM4_A,P3CMQA,0.756668352705486,0.6762162587296243,0.8900000000000019,0.08444589879099529,All alpha,375,the others,Mid-low,the others,Middle,the others
830,4V52_BC,identity(%),0.5299960748110892,0.4355220403983325,8.6275,0.12476573242630384,All beta,147,multi top,Mid-high,multi top,High,the others
831,4V52_BC,positive(%),0.609447138621678,0.5660150478871123,8.6275,0.07921850340136057,All beta,147,multi top,Mid-high,multi top,High,the others
832,4V52_BC,coverage(%),0.4540583610451011,0.29985007598762276,21.948421052631574,0.3251691519274376,All beta,147,multi top,Mid-high,multi top,High,the others
833,4V52_BC,DOPE,0.6983258525936487,0.755966316098669,11.559999999999992,,All beta,147,multi top,Mid-high,multi top,High,the others
834,4V52_BC,SOAP,0.541353778416228,0.5521661880339389,12.409999999999998,,All beta,147,multi top,Mid-high,multi top,High,the others
835,4V52_BC,ProQ3D,0.7056657509773671,0.7469980649975942,8.16,0.25184708,All beta,147,multi top,Mid-high,multi top,High,the others
836,4V52_BC,SBROD,0.6677409745839521,0.719586580615106,22.439999999999994,,All beta,147,multi top,Mid-high,multi top,High,the others
837,4V52_BC,DeepAccNet,0.5989040859031661,0.579720530761369,4.079999999999995,0.27199045182291665,All beta,147,multi top,Mid-high,multi top,High,the others
838,4V52_BC,DeepAccNet-Bert,0.6090551810864536,0.5918369620728718,15.469999999999995,0.18356656197212837,All beta,147,multi top,Mid-high,multi top,High,the others
839,4V52_BC,P3CMQA,0.8517206484114174,0.8597804012076214,4.079999999999995,0.048597979110399876,All beta,147,multi top,Mid-high,multi top,High,the others
840,4WE5_A,identity(%),0.975440908572708,0.747605509411803,5.2773684210526195,0.20711966562824508,All beta,321,the others,High,the others,High,the others
841,4WE5_A,positive(%),0.9784171895793241,0.7706877768841193,7.0099999999999945,0.09553312357217034,All beta,321,the others,High,the others,High,the others
842,4WE5_A,coverage(%),0.20350709293762684,0.13656354024666814,12.060952380952372,0.199998681204569,All beta,321,the others,High,the others,High,the others
843,4WE5_A,DOPE,0.9495345529586771,0.7570879949926397,5.069999999999997,,All beta,321,the others,High,the others,High,the others
844,4WE5_A,SOAP,0.910554817164657,0.7253293760659413,5.140000000000001,,All beta,321,the others,High,the others,High,the others
845,4WE5_A,ProQ3D,0.7374750689235042,0.7457728090756367,3.0399999999999983,0.08498416,All beta,321,the others,High,the others,High,the others
846,4WE5_A,SBROD,0.6247078306366517,0.5935405309150769,5.999999999999995,,All beta,321,the others,High,the others,High,the others
847,4WE5_A,DeepAccNet,0.9325354388173168,0.7341687194970816,5.069999999999997,0.13336389322916664,All beta,321,the others,High,the others,High,the others
848,4WE5_A,DeepAccNet-Bert,0.927281166819962,0.6804927688281456,5.069999999999997,0.14501055729166665,All beta,321,the others,High,the others,High,the others
849,4WE5_A,P3CMQA,0.9279523333718083,0.8256448160844503,5.459999999999998,0.06492473464266459,All beta,321,the others,High,the others,High,the others
850,4ZPL_A,identity(%),0.613535507371123,0.5924810023314792,0.9400000000000075,0.4685852585669782,All beta,107,the others,Mid-low,the others,Middle,the others
851,4ZPL_A,positive(%),0.6454029314201911,0.6846297834955092,2.8728571428571326,0.2819185919003116,All beta,107,the others,Mid-low,the others,Middle,the others
852,4ZPL_A,coverage(%),0.3351577667106821,0.39964995588568425,5.905000000000015,0.12456115887850466,All beta,107,the others,Mid-low,the others,Middle,the others
853,4ZPL_A,DOPE,0.5714062452006191,0.5804447170565072,3.510000000000002,,All beta,107,the others,Mid-low,the others,Middle,the others
854,4ZPL_A,SOAP,0.6405231881924133,0.5689598887564493,3.2700000000000062,,All beta,107,the others,Mid-low,the others,Middle,the others
855,4ZPL_A,ProQ3D,0.4345738196782375,0.361070972401589,1.6400000000000081,0.16712014,All beta,107,the others,Mid-low,the others,Middle,the others
856,4ZPL_A,SBROD,0.7396465832121815,0.6042649698647774,3.2700000000000062,,All beta,107,the others,Mid-low,the others,Middle,the others
857,4ZPL_A,DeepAccNet,0.6285476294480427,0.6184448647196817,1.6400000000000081,0.267356828125,All beta,107,the others,Mid-low,the others,Middle,the others
858,4ZPL_A,DeepAccNet-Bert,0.7690661804933981,0.689718033317668,3.2700000000000062,0.18352544791666667,All beta,107,the others,Mid-low,the others,Middle,the others
859,4ZPL_A,P3CMQA,0.8471092855043062,0.7290107761075201,3.2700000000000062,0.03442503325080872,All beta,107,the others,Mid-low,the others,Middle,the others
860,5CZJ_B,identity(%),0.9697765921420675,0.43838472214458707,0.014000000000002899,0.29682303239289437,alpha / beta,319,multi top,High,multi top,High,the others
861,5CZJ_B,positive(%),0.9757561706712363,0.5176368607514878,0.014000000000002899,0.1701145684430512,alpha / beta,319,multi top,High,multi top,High,the others
862,5CZJ_B,coverage(%),0.5502780869222703,0.6426117379009101,0.08200000000000429,0.30735669592476494,alpha / beta,319,multi top,High,multi top,High,the others
863,5CZJ_B,DOPE,0.861858111719344,0.6886422490324948,0.15000000000000568,,alpha / beta,319,multi top,High,multi top,High,the others
864,5CZJ_B,SOAP,0.9257329003949043,0.49251577004110325,0.15000000000000568,,alpha / beta,319,multi top,High,multi top,High,the others
865,5CZJ_B,ProQ3D,0.7587588709579562,0.7013080173134761,0.15000000000000568,0.05887034,alpha / beta,319,multi top,High,multi top,High,the others
866,5CZJ_B,SBROD,0.9375014929586403,0.5591857568341841,0.0,,alpha / beta,319,multi top,High,multi top,High,the others
867,5CZJ_B,DeepAccNet,0.9811197492936944,0.6837714039945143,0.0,0.18942963281250003,alpha / beta,319,multi top,High,multi top,High,the others
868,5CZJ_B,DeepAccNet-Bert,0.9695277126885588,0.8003840970694011,0.07000000000000339,0.1256991640625,alpha / beta,319,multi top,High,multi top,High,the others
869,5CZJ_B,P3CMQA,0.9823061288376537,0.7622630273755344,0.0,0.019418386822382606,alpha / beta,319,multi top,High,multi top,High,the others
870,5DE0_C,identity(%),0.8033725859788704,0.8642622557453775,2.9239999999999933,0.4146523456790123,alpha + beta,135,the others,Mid-low,the others,Middle,the others
871,5DE0_C,positive(%),0.8226448641638733,0.82792757192474,3.3700000000000063,0.2588006913580247,alpha + beta,135,the others,Mid-low,the others,Middle,the others
872,5DE0_C,coverage(%),0.7711004881719513,0.7074390403300034,6.204999999999994,0.15349580246913577,alpha + beta,135,the others,Mid-low,the others,Middle,the others
873,5DE0_C,DOPE,0.8473703692366694,0.8228157944831611,4.630000000000001,,alpha + beta,135,the others,Mid-low,the others,Middle,the others
874,5DE0_C,SOAP,0.8523796909656515,0.7677908350179662,8.699999999999996,,alpha + beta,135,the others,Mid-low,the others,Middle,the others
875,5DE0_C,ProQ3D,0.8999533663247796,0.803765523855964,5.9300000000000015,0.25409988,alpha + beta,135,the others,Mid-low,the others,Middle,the others
876,5DE0_C,SBROD,0.8506179456662409,0.7659470090262576,5.9300000000000015,,alpha + beta,135,the others,Mid-low,the others,Middle,the others
877,5DE0_C,DeepAccNet,0.8912594386753123,0.840505434016476,4.630000000000001,0.32395119791666666,alpha + beta,135,the others,Mid-low,the others,Middle,the others
878,5DE0_C,DeepAccNet-Bert,0.908363207096431,0.8492889474614046,3.7000000000000033,0.2856634375,alpha + beta,135,the others,Mid-low,the others,Middle,the others
879,5DE0_C,P3CMQA,0.9011437084049604,0.8704547817501327,3.3299999999999996,0.22372758757760125,alpha + beta,135,the others,Mid-low,the others,Middle,the others
880,5GJH_A,identity(%),0.47830541758872175,0.4249464546104566,4.469999999999996,0.38070319298245614,alpha + beta,95,top,High,top,High,the others
881,5GJH_A,positive(%),0.45988012971921793,0.40826709576188547,4.469999999999996,0.2012284561403509,alpha + beta,95,top,High,top,High,the others
882,5GJH_A,coverage(%),0.14569948497014001,-0.014231915059220147,20.381111111111107,0.17052536842105265,alpha + beta,95,top,High,top,High,the others
883,5GJH_A,DOPE,0.8732898169752106,0.7967899537306035,6.5799999999999965,,alpha + beta,95,top,High,top,High,the others
884,5GJH_A,SOAP,0.8141463613072963,0.7409036953261993,6.5799999999999965,,alpha + beta,95,top,High,top,High,the others
885,5GJH_A,ProQ3D,0.7782522237381706,0.7007672329854265,4.999999999999993,0.12313014,alpha + beta,95,top,High,top,High,the others
886,5GJH_A,SBROD,0.8150210610714723,0.7663146229257581,6.5799999999999965,,alpha + beta,95,top,High,top,High,the others
887,5GJH_A,DeepAccNet,0.8591652691627079,0.8039009600883722,4.999999999999993,0.256402171875,alpha + beta,95,top,High,top,High,the others
888,5GJH_A,DeepAccNet-Bert,0.9270789893161209,0.8716171269457063,2.629999999999999,0.19902639008620693,alpha + beta,95,top,High,top,High,the others
889,5GJH_A,P3CMQA,0.8999904407026627,0.8397217959304739,4.999999999999993,0.10123108944447834,alpha + beta,95,top,High,top,High,the others
890,5JP5_A,identity(%),0.7400629946837661,0.7285204646152058,0.9683333333333377,0.4857572537313433,All beta,134,multi top,Mid-high,multi top,Middle,the others
891,5JP5_A,positive(%),0.8565099472866553,0.7887645716433708,0.9683333333333377,0.3157075024875622,All beta,134,multi top,Mid-high,multi top,Middle,the others
892,5JP5_A,coverage(%),0.5481022670211739,0.2240910097393509,8.036315789473669,0.08299898507462686,All beta,134,multi top,Mid-high,multi top,Middle,the others
893,5JP5_A,DOPE,0.9441532557103112,0.8854668009620535,0.9399999999999964,,All beta,134,multi top,Mid-high,multi top,Middle,the others
894,5JP5_A,SOAP,0.8493323514030224,0.8383543365587651,0.0,,All beta,134,multi top,Mid-high,multi top,Middle,the others
895,5JP5_A,ProQ3D,0.9248909536986777,0.8345133565968453,1.1199999999999988,0.06923504666666667,All beta,134,multi top,Mid-high,multi top,Middle,the others
896,5JP5_A,SBROD,0.7291714639936352,0.7091035826087004,5.04,,All beta,134,multi top,Mid-high,multi top,Middle,the others
897,5JP5_A,DeepAccNet,0.9227322224814618,0.8812901392890586,0.0,0.24305754427083334,All beta,134,multi top,Mid-high,multi top,Middle,the others
898,5JP5_A,DeepAccNet-Bert,0.9508678265428017,0.9043489778099467,0.0,0.23172616406250002,All beta,134,multi top,Mid-high,multi top,Middle,the others
899,5JP5_A,P3CMQA,0.9198757104431956,0.8848515328755608,0.0,0.03073908647378285,All beta,134,multi top,Mid-high,multi top,Middle,the others
900,5JT8_A,identity(%),0.7275321329719754,0.5828494327996956,7.656666666666656,0.356105870967742,alpha + beta,310,the others,Low,the others,Low,the others
901,5JT8_A,positive(%),0.852818477235617,0.7551369822546525,9.442499999999999,0.1912241505376344,alpha + beta,310,the others,Low,the others,Low,the others
902,5JT8_A,coverage(%),0.8614583152808635,0.7546828892951652,6.392857142857144,0.24348552688172045,alpha + beta,310,the others,Low,the others,Low,the others
903,5JT8_A,DOPE,0.9505028075176893,0.8642925994542758,3.8799999999999946,,alpha + beta,310,the others,Low,the others,Low,the others
904,5JT8_A,SOAP,0.23762385012869994,0.41716420389038156,4.199999999999992,,alpha + beta,310,the others,Low,the others,Low,the others
905,5JT8_A,ProQ3D,0.941675265671003,0.8405584278142283,4.039999999999999,0.054717126666666664,alpha + beta,310,the others,Low,the others,Low,the others
906,5JT8_A,SBROD,0.6934085670534464,0.7111112706919497,8.979999999999999,,alpha + beta,310,the others,Low,the others,Low,the others
907,5JT8_A,DeepAccNet,0.7811537098092647,0.7966128976576138,4.279999999999995,0.1949530546875,alpha + beta,310,the others,Low,the others,Low,the others
908,5JT8_A,DeepAccNet-Bert,0.9535122105653092,0.9175162540678916,3.5599999999999965,0.13804962303321677,alpha + beta,310,the others,Low,the others,Low,the others
909,5JT8_A,P3CMQA,0.9566417944371594,0.9170575265470685,2.42,0.05601568070570629,alpha + beta,310,the others,Low,the others,Low,the others
910,5V93_o,identity(%),0.6795819317552847,0.6435283823053589,1.3142857142857234,0.3105526130268199,All alpha,87,multi top,High,multi top,High,the others
911,5V93_o,positive(%),0.7447356293599574,0.6625520923234391,1.3142857142857234,0.15070979310344826,All alpha,87,multi top,High,multi top,High,the others
912,5V93_o,coverage(%),0.7491082572750558,0.6143472209067999,12.92184210526316,0.18883572413793104,All alpha,87,multi top,High,multi top,High,the others
913,5V93_o,DOPE,0.892964063240326,0.857765745967883,3.73,,All alpha,87,multi top,High,multi top,High,the others
914,5V93_o,SOAP,0.8427817521688428,0.8938559934494621,7.76,,All alpha,87,multi top,High,multi top,High,the others
915,5V93_o,ProQ3D,0.7503235668869787,0.7861020693636269,8.039999999999992,0.1756332466666667,All alpha,87,multi top,High,multi top,High,the others
916,5V93_o,SBROD,0.759975303863455,0.7739985318191723,5.459999999999998,,All alpha,87,multi top,High,multi top,High,the others
917,5V93_o,DeepAccNet,0.8053836422069324,0.8586222068634254,0.0,0.32678989322916663,All alpha,87,multi top,High,multi top,High,the others
918,5V93_o,DeepAccNet-Bert,0.9645333125949362,0.8905120147026563,0.0,0.16799810841181506,All alpha,87,multi top,High,multi top,High,the others
919,5V93_o,P3CMQA,0.944966976718777,0.8934470085794994,9.48,0.08786765680376689,All alpha,87,multi top,High,multi top,High,the others
920,5XX9_B,identity(%),0.9323887790853852,0.8390179424295454,0.6400000000000072,0.5024324118895966,All alpha,157,multi top,Mid-high,multi top,High,the others
921,5XX9_B,positive(%),0.9256631532968705,0.8127716420328225,0.6400000000000072,0.33338782590233546,All alpha,157,multi top,Mid-high,multi top,High,the others
922,5XX9_B,coverage(%),0.7669394354050606,0.7122236516632924,6.201200000000007,0.10684562632696393,All alpha,157,multi top,Mid-high,multi top,High,the others
923,5XX9_B,DOPE,0.8945990785580001,0.8408916256893046,1.750000000000007,,All alpha,157,multi top,Mid-high,multi top,High,the others
924,5XX9_B,SOAP,0.4343477307270235,0.4166991990959055,0.6400000000000072,,All alpha,157,multi top,Mid-high,multi top,High,the others
925,5XX9_B,ProQ3D,0.8932250450878646,0.8198949407604,2.070000000000005,0.14543833333333334,All alpha,157,multi top,Mid-high,multi top,High,the others
926,5XX9_B,SBROD,0.8574530638570089,0.8151205421294626,3.0299999999999994,,All alpha,157,multi top,Mid-high,multi top,High,the others
927,5XX9_B,DeepAccNet,0.8202371644044509,0.8221483396361431,0.6400000000000072,0.31637021875000004,All alpha,157,multi top,Mid-high,multi top,High,the others
928,5XX9_B,DeepAccNet-Bert,0.939780358601839,0.8646273183418304,0.6400000000000072,0.18508115625000002,All alpha,157,multi top,Mid-high,multi top,High,the others
929,5XX9_B,P3CMQA,0.9580618635243368,0.8806978408670199,0.6400000000000072,0.04607324301719666,All alpha,157,multi top,Mid-high,multi top,High,the others
930,5Y4E_A,identity(%),-0.28281578736758334,-0.3535240606964716,6.503333333333339,0.22853618264840184,alpha + beta,219,the others,Mid-low,the others,Middle,the others
931,5Y4E_A,positive(%),-0.3528478616407276,-0.4529225043776823,36.4611111111111,0.10554126636225265,alpha + beta,219,the others,Mid-low,the others,Middle,the others
932,5Y4E_A,coverage(%),-0.09201126380400003,-0.4393231272804494,31.777999999999995,0.36181389345509885,alpha + beta,219,the others,Mid-low,the others,Middle,the others
933,5Y4E_A,DOPE,0.3834184906610346,0.4841251291895343,6.619999999999992,,alpha + beta,219,the others,Mid-low,the others,Middle,the others
934,5Y4E_A,SOAP,0.1629691575770714,0.08594254921064626,6.499999999999995,,alpha + beta,219,the others,Mid-low,the others,Middle,the others
935,5Y4E_A,ProQ3D,0.5134382255607325,0.6045207943463079,22.829999999999995,0.18872265333333335,alpha + beta,219,the others,Mid-low,the others,Middle,the others
936,5Y4E_A,SBROD,0.3159919540252884,0.4904048487437567,0.10999999999999899,,alpha + beta,219,the others,Mid-low,the others,Middle,the others
937,5Y4E_A,DeepAccNet,0.3161377078869488,0.25823523249073366,6.619999999999992,0.10201811458333333,alpha + beta,219,the others,Mid-low,the others,Middle,the others
938,5Y4E_A,DeepAccNet-Bert,0.5860452977376881,0.6611383257343729,6.619999999999992,0.10969911979166667,alpha + beta,219,the others,Mid-low,the others,Middle,the others
939,5Y4E_A,P3CMQA,0.6411221256397542,0.7456242436616399,5.929999999999991,0.21772082879765833,alpha + beta,219,the others,Mid-low,the others,Middle,the others
940,6CD6_A,identity(%),0.7326631839464334,0.2184275106081783,2.632499999999982,0.38500403019744484,alpha + beta,287,multi top,Mid-high,multi top,High,the others
941,6CD6_A,positive(%),0.7317428593696432,0.28855299468163403,2.632499999999982,0.19134908943089432,alpha + beta,287,multi top,Mid-high,multi top,High,the others
942,6CD6_A,coverage(%),0.45154590304850445,0.5104123928585129,11.99148148148147,0.25806217189314745,alpha + beta,287,multi top,Mid-high,multi top,High,the others
943,6CD6_A,DOPE,0.7680044916810755,0.5438770237534516,0.0,,alpha + beta,287,multi top,Mid-high,multi top,High,the others
944,6CD6_A,SOAP,0.5965363587294563,0.5855627293026909,0.28999999999999027,,alpha + beta,287,multi top,Mid-high,multi top,High,the others
945,6CD6_A,ProQ3D,0.7633995604223551,0.5211900160288825,0.37999999999999146,0.12326825333333331,alpha + beta,287,multi top,Mid-high,multi top,High,the others
