,dope,soap
4LJ6_A_6DJU_A_1_2,-33332.7421875,-98667.6796875
4LJ6_A_4FCT_A_1_4,-37955.71484375,-149720.734375
4LJ6_A_4CIU_A_1_1,-37339.79296875,-134966.578125
4LJ6_A_4D2Q_A_3_4,-36028.40625,-111367.109375
4LJ6_A_6QS4_A_3_3,-36034.70703125,-105682.8359375
4LJ6_A_3J3T_A_1_4,-35115.69921875,-107706.984375
4LJ6_A_5KNE_A_1_3,-31004.685546875,-40769.51171875
4LJ6_A_4FCV_A_2_5,-36358.58203125,-143473.5625
4LJ6_A_3J3S_A_3_2,-35699.63671875,-104805.5859375
4LJ6_A_6RN2_A_1_4,-36026.72265625,-110048.7421875
4LJ6_A_6UQE_A_2_5,-35945.1015625,-124551.5859375
4LJ6_A_6EM9_A_2_1,-33567.5703125,-81342.6796875
4LJ6_A_4FCV_A_1_1,-38133.10546875,-158873.34375
4LJ6_A_4FCT_A_1_1,-38224.0859375,-160920.234375
4LJ6_A_6OAX_A_1_3,-33980.27734375,-118574.9921875
4LJ6_A_6DJU_A_3_2,-33218.56640625,-106701.2109375
4LJ6_A_6OAX_A_1_4,-33485.921875,-115777.1953125
4LJ6_A_6RN2_A_2_4,-36466.2265625,-108569.296875
4LJ6_A_4I34_A_2_3,-28630.400390625,-77288.1796875
4LJ6_A_6DJU_A_3_3,-32892.25,-103765.125
4LJ6_A_4FCT_A_2_4,-36827.1328125,-154595.140625
4LJ6_A_3PXI_A_1_2,-35207.03515625,-136214.78125
4LJ6_A_6RN2_A_3_2,-36862.95703125,-125522.2578125
4LJ6_A_4FCV_A_2_1,-37340.7578125,-156723.859375
4LJ6_A_1OFH_A_2_2,-28169.59375,-78229.8125
4LJ6_A_5OFO_A_2_5,-35926.91796875,-112262.9140625
4LJ6_A_4FCV_A_1_2,-38235.015625,-160394.3125
4LJ6_A_4FCT_A_2_5,-35719.296875,-116755.7734375
4LJ6_A_6RN2_A_3_4,-36735.4765625,-115975.0390625
4LJ6_A_5KNE_A_1_4,-30923.017578125,-42524.03515625
4LJ6_A_6D00_1_3_2,-33680.8984375,-110472.5703125
4LJ6_A_4FCV_A_2_3,-36362.859375,-152511.390625
4LJ6_A_5ZUI_A_1_5,-37687.78515625,-139982.53125
4LJ6_A_4D2Q_A_2_3,-35430.9765625,-101485.359375
4LJ6_A_6RN2_A_2_5,-36489.6796875,-115031.2109375
4LJ6_A_3J3R_A_3_1,-35214.0234375,-104981.4609375
4LJ6_A_3PXI_A_1_4,-35077.1875,-140221.140625
4LJ6_A_6EM9_A_2_3,-33698.53125,-87744.75
4LJ6_A_4FCV_A_1_4,-38178.6484375,-155059.875
4LJ6_A_4CIU_A_2_3,-37253.16015625,-137343.328125
4LJ6_A_6E11_1_2_5,-33566.02734375,-106399.59375
4LJ6_A_6EM9_A_2_2,-34581.0078125,-105248.1328125
4LJ6_A_4CIU_A_2_1,-37973.87890625,-142026.078125
4LJ6_A_6OAX_A_2_1,-33812.09375,-119433.390625
4LJ6_A_6DJU_A_3_1,-33288.75390625,-97302.296875
4LJ6_A_4FCT_A_1_2,-38378.65234375,-161413.015625
4LJ6_A_6EM9_A_1_1,-33567.5703125,-81342.6796875
4LJ6_A_3J3T_A_3_2,-34685.38671875,-101278.2578125
4LJ6_A_6UQE_A_2_1,-35778.21875,-123154.953125
4LJ6_A_5OFO_A_1_5,-34765.84375,-95681.796875
4LJ6_A_6OAX_A_2_3,-34020.9375,-115963.6015625
4LJ6_A_6RN2_A_3_3,-36697.0546875,-116753.0859375
4LJ6_A_4FCT_A_2_2,-36711.2578125,-155108.15625
4LJ6_A_3J3T_A_3_1,-34538.140625,-93755.671875
4LJ6_A_3J3T_A_3_5,-35304.94140625,-114893.125
4LJ6_A_4CIU_A_2_5,-37907.96484375,-127906.5
4LJ6_A_6OAX_A_2_4,-34112.9609375,-118087.359375
4LJ6_A_6QS4_A_1_5,-35578.64453125,-106233.5390625
4LJ6_A_6OAX_A_2_5,-33814.90625,-116975.4140625
4LJ6_A_3J3S_A_3_4,-36042.53515625,-107416.4453125
4LJ6_A_5OFO_A_2_2,-35164.3828125,-99232.5546875
4LJ6_A_6LSY_A_2_2,-32849.484375,-96982.4296875
4LJ6_A_6E11_1_2_3,-33691.25,-103658.1484375
4LJ6_A_5OFO_A_1_4,-34883.27734375,-101475.703125
4LJ6_A_6RN2_A_2_3,-36477.6015625,-115823.53125
4LJ6_A_4FCV_A_2_2,-36712.53515625,-148727.796875
4LJ6_A_6RN2_A_2_2,-36995.52734375,-120458.859375
4LJ6_A_5OFO_A_1_3,-34814.1171875,-104909.6484375
4LJ6_A_6DJU_A_1_1,-33034.51953125,-93711.6328125
4LJ6_A_6EM9_A_1_3,-33698.53125,-87744.75
4LJ6_A_6VFS_A_2_3,-30675.056640625,-94818.0078125
4LJ6_A_6D00_1_1_3,-33246.359375,-106030.3515625
4LJ6_A_5OFO_A_1_2,-34330.39453125,-90830.265625
4LJ6_A_6QS4_A_3_4,-36741.01953125,-120558.296875
4LJ6_A_4CIU_A_1_4,-37558.83203125,-138751.578125
4LJ6_A_5OFO_A_2_3,-35857.75,-109072.875
4LJ6_A_3J3S_A_3_3,-35861.375,-107462.3359375
4LJ6_A_4I34_A_2_1,-29668.802734375,-94675.4296875
4LJ6_A_6D00_1_3_4,-33523.67578125,-111336.640625
4LJ6_A_3PXI_A_1_1,-35252.73046875,-137193.390625
4LJ6_A_4CIU_A_3_3,-38241.3671875,-149164.96875
4LJ6_A_6QS4_A_3_2,-36189.34375,-116194.5703125
4LJ6_A_6RN2_A_3_1,-36606.55078125,-115923.1171875
4LJ6_A_6QS4_A_3_5,-36280.328125,-118933.34375
4LJ6_A_6QS4_A_2_4,-36078.2578125,-109958.1328125
4LJ6_A_4FCV_A_2_4,-37008.9765625,-150292.203125
4LJ6_A_6LSY_A_2_3,-32493.5546875,-97122.765625
4LJ6_A_4D2Q_A_2_5,-35187.109375,-101424.25
3K6Y_A_4INK_A_3_1,-16797.740234375,-42463.88671875
3K6Y_A_3NUM_A_1_4,-15647.90625,-72849.859375
3K6Y_A_3QO6_A_1_2,-17811.095703125,-62860.79296875
3K6Y_A_3NWU_A_3_4,-18987.01171875,-106611.921875
3K6Y_A_5JD8_A_2_5,-18909.73828125,-106298.4921875
3K6Y_A_6Z05_A_2_3,-16485.62890625,-69892.6484375
3K6Y_A_6SF7_A_3_3,-16874.287109375,-39012.6015625
3K6Y_A_3LGV_A_2_4,-17915.3671875,-67750.4453125
3K6Y_A_3MH5_A_2_2,-15990.283203125,-73971.671875
3K6Y_A_5JD8_A_2_1,-18772.498046875,-108966.359375
3K6Y_A_3TJO_A_1_5,-15744.6708984375,-88031.2890625
3K6Y_A_3LGW_A_2_4,-18292.986328125,-73201.4296875
3K6Y_A_6U1B_A_3_2,-18551.015625,-96963.578125
3K6Y_A_5TO1_A_1_4,-16397.2265625,-93206.4921875
3K6Y_A_1Y8T_A_2_3,-18676.775390625,-77726.4453125
3K6Y_A_6E0U_A_3_5,-16623.150390625,-66255.0078125
3K6Y_A_3LGV_A_3_5,-18344.77734375,-85458.78125
3K6Y_A_7CO5_B_2_2,-19065.208984375,-107177.4609375
3K6Y_A_3TJO_A_3_1,-19327.69140625,-107275.6171875
3K6Y_A_5MM8_A_3_4,-16364.4609375,-34891.8671875
3K6Y_A_3TJO_A_3_3,-19099.412109375,-103477.1640625
3K6Y_A_3QO6_A_1_5,-17989.5546875,-72888.484375
3K6Y_A_5MM8_A_3_2,-16888.4453125,-43556.4921875
3K6Y_A_3LGI_A_2_3,-18221.34765625,-78283.890625
3K6Y_A_5HM9_A_3_4,-16065.7958984375,-67479.875
3K6Y_A_4INK_A_3_4,-17221.90234375,-45433.11328125
3K6Y_A_2VID_A_3_2,-15320.9560546875,-52506.50390625
3K6Y_A_6Z05_A_2_5,-16408.791015625,-68755.2421875
3K6Y_A_6SF7_A_3_1,-17318.904296875,-44353.98046875
3K6Y_A_3LGW_A_2_2,-18433.421875,-88938.5234375
3K6Y_A_6E0U_A_3_4,-16706.689453125,-72977.609375
3K6Y_A_5C2Z_A_3_5,-16664.46484375,10666.765625
3K6Y_A_3NWU_A_3_3,-19280.4453125,-111540.6328125
3K6Y_A_3LGU_A_2_2,-18858.154296875,-90982.453125
3K6Y_A_4FLN_A_2_1,-15458.35546875,-75863.234375
3K6Y_A_6IEO_A_1_2,-14072.0263671875,-69344.6796875
3K6Y_A_3TJN_A_3_2,-19064.4609375,-107842.6484375
3K6Y_A_4YO1_A_1_3,-16045.3251953125,-74667.2578125
3K6Y_A_6U1B_A_3_1,-18228.5078125,-96358.75
3K6Y_A_5MM8_A_3_5,-16884.75,-32913.08984375
3K6Y_A_4FLN_A_1_2,-14675.8984375,-77190.1328125
3K6Y_A_3B8J_A_2_2,-17919.880859375,-83819.921875
3K6Y_A_2AS9_A_3_5,-17544.099609375,-40468.3203125
3K6Y_A_3NZI_A_1_3,-15855.8232421875,-73046.453125
3K6Y_A_2AS9_A_3_2,-17217.076171875,-35043.6484375
3K6Y_A_2AS9_A_3_4,-17847.41796875,-49060.22265625
3K6Y_A_7CO3_A_3_2,-18781.09375,-103698.03125
3K6Y_A_2VID_A_3_5,-15583.109375,-51742.4765625
3K6Y_A_3LGV_A_3_2,-18871.849609375,-92252.9921875
3K6Y_A_7CO5_B_2_4,-18925.349609375,-81439.3046875
3K6Y_A_4FLN_A_1_4,-15037.662109375,-72057.234375
3K6Y_A_5ZVJ_A_1_3,-13737.3408203125,-41957.453125
3K6Y_A_4IC6_A_2_1,-17063.1328125,-85123.8046875
3K6Y_A_2AS9_A_3_3,-17112.873046875,-41287.26171875
3K6Y_A_7CO2_A_3_3,-19020.419921875,-106991.0859375
3K6Y_A_2RCE_A_2_5,-17614.04296875,-70202.53125
3K6Y_A_4YO1_A_1_1,-15681.404296875,-75225.8671875
3K6Y_A_2VID_A_3_1,-15631.9970703125,-54628.46484375
3K6Y_A_6E0U_A_3_1,-16135.0615234375,-61774.046875
3K6Y_A_2RCE_A_2_2,-17543.669921875,-66716.1328125
3K6Y_A_5HM9_A_3_2,-15703.275390625,-50068.71875
3K6Y_A_4RI0_A_2_3,-19241.890625,-114582.6171875
3K6Y_A_4INK_A_3_5,-17261.72265625,-37107.61328125
3K6Y_A_3NZI_A_3_5,-19229.001953125,-99945.5859375
3NA5_A_3UW2_A_2_2,-46100.37109375,-107401.578125
3NA5_A_2Z0F_A_3_5,-59017.78515625,-274534.1875
3NA5_A_5TR2_A_3_5,-49968.78515625,-93519.6953125
3NA5_A_2F7L_A_1_1,-49245.6953125,-106028.8984375
3NA5_A_5VEC_A_3_1,-49058.28515625,-72782.9765625
3NA5_A_5VBI_A_3_3,-50863.80859375,-97645.359375
3NA5_A_5EPC_A_3_3,-50488.78125,-107521.578125
3NA5_A_1WQA_A_1_3,-49037.9609375,-106757.40625
3NA5_A_5TR2_A_2_4,-49747.33984375,-79261.796875
3NA5_A_4MRQ_A_2_4,-46960.66796875,-101128.5546875
3NA5_A_6SNP_A_1_2,-43340.33984375,-57808.4296875
3NA5_A_5JN5_A_2_4,-51128.25390625,-116869.5625
3NA5_A_5EPC_A_2_5,-51753.6328125,-93724.5
3NA5_A_3UW2_A_2_5,-46842.56640625,-109052.234375
3NA5_A_5VBI_A_3_2,-50056.5703125,-96752.8359375
3NA5_A_5VEC_A_2_3,-50931.98046875,-88512.140625
3NA5_A_5TR2_A_3_1,-49648.62890625,-102130.9921875
3NA5_A_1WQA_A_1_1,-48666.36328125,-88411.265625
3NA5_A_5VBI_A_2_2,-50397.2734375,-94950.5703125
3NA5_A_5TR2_A_2_5,-50342.3671875,-92544.9609375
3NA5_A_1TUO_A_1_5,-47640.45703125,-114953.125
3NA5_A_5JN5_A_2_5,-51836.671875,-102774.2109375
3NA5_A_6GYZ_A_2_5,-48035.46484375,-120094.109375
3NA5_A_5VBI_A_2_3,-50465.47265625,-86829.375
3NA5_A_6Y8Y_A_2_5,-51332.2109375,-143988.90625
3NA5_A_5EPC_A_2_1,-50585.015625,-100520.21875
3NA5_A_6UO6_A_3_3,-50606.7265625,-115962.515625
3NA5_A_6Y8Z_A_1_3,-45807.375,-37074.7421875
3NA5_A_6GYZ_A_2_1,-47868.55078125,-99920.875
3NA5_A_5VIN_A_2_4,-50726.3671875,-76184.9609375
3NA5_A_2F7L_A_1_4,-48532.79296875,-77744.09375
3NA5_A_3I3W_A_2_2,-43872.80078125,-81038.5859375
3NA5_A_5VIN_A_2_2,-50625.1875,-107816.8125
3NA5_A_6Y8Z_A_2_4,-51246.24609375,-156889.734375
3NA5_A_2Z0F_A_1_5,-59476.34765625,-278440.53125
3NA5_A_5JN5_A_3_3,-50153.16796875,-111483.4375
3NA5_A_5VIN_A_3_2,-49700.60546875,-78082.6796875
3NA5_A_3UW2_A_2_3,-46450.6328125,-95894.03125
3NA5_A_3I3W_A_2_3,-44805.5625,-72597.015625
3NA5_A_6SNO_A_3_1,-49097.234375,-126361.4453125
3NA5_A_6Y8Z_A_1_4,-45742.2265625,-58032.828125
3NA5_A_5JN5_A_3_1,-50761.390625,-117605.0625
3NA5_A_6UO6_A_3_1,-50154.12109375,-108226.375
3NA5_A_6Y8Z_A_1_5,-45569.66796875,-21979.662109375
3NA5_A_1WQA_A_1_4,-48642.74609375,-90646.09375
3NA5_A_6MNV_A_2_5,-49250.98828125,-85256.6796875
3NA5_A_5EPC_A_3_4,-49903.9921875,-92816.3515625
3NA5_A_2FUV_A_1_2,-63184.37890625,-319614.65625
3NA5_A_6MNV_A_2_1,-48898.453125,-95668.1171875
3NA5_A_1TUO_A_1_2,-48744.08203125,-146576.265625
3NA5_A_6Y8Y_A_2_3,-51224.22265625,-142632.6875
3NA5_A_2Z0F_A_1_1,-58798.81640625,-272393.8125
3NA5_A_2F7L_A_1_3,-49063.85546875,-87755.8203125
3NA5_A_6SNP_A_3_5,-50036.2109375,-122755.421875
3NA5_A_5VEC_A_2_2,-50665.83203125,-102302.890625
3NA5_A_4MRQ_A_2_2,-45297.20703125,-44997.27734375
3NA5_A_2Z0F_A_1_3,-58838.41015625,-275437.1875
3NA5_A_6UO6_A_2_5,-52131.72265625,-98299.3046875
3NA5_A_3PDK_A_2_4,-47180.359375,-107558.171875
3NA5_A_6SNP_A_3_4,-49971.3203125,-118640.046875
3NA5_A_2Z0F_A_3_3,-59486.671875,-268551.5625
3NA5_A_2Z0F_A_3_2,-58956.04296875,-268046.65625
3NA5_A_6Y8Z_A_2_3,-51259.41796875,-153364.890625
3NA5_A_6MNV_A_2_2,-48608.828125,-99276.7578125
3NA5_A_5VBI_A_2_1,-50199.71484375,-70897.625
3NA5_A_6SNP_A_2_1,-49793.42578125,-126050.8203125
3NA5_A_5JN5_A_2_1,-50266.6640625,-88260.0546875
3NA5_A_5EPC_A_3_2,-50618.44140625,-97567.859375
3NA5_A_6UO6_A_2_2,-50119.234375,-98249.8515625
3NA5_A_6Y8Z_A_2_5,-51782.609375,-127331.7578125
3NA5_A_3I3W_A_2_5,-45247.24609375,-99901.9921875
3NA5_A_4QG5_A_1_2,-45968.2421875,-146503.109375
3NA5_A_5VBI_A_2_5,-51116.44140625,-90611.4296875
3NA5_A_5VIN_A_2_5,-50936.1015625,-107433.0859375
3NA5_A_6UO6_A_3_5,-49242.83984375,-83114.890625
3NA5_A_3I3W_A_2_1,-44631.16796875,-85856.6953125
3NA5_A_2Z0F_A_1_4,-58972.1328125,-266533.0
3NA5_A_6UO6_A_2_1,-51059.07421875,-100504.609375
3NA5_A_5VEC_A_2_4,-50615.28125,-91185.484375
3NA5_A_5EPC_A_2_4,-51263.00390625,-109552.65625
3NA5_A_5TR2_A_2_1,-50045.4765625,-79939.65625
3NA5_A_6SNP_A_2_5,-49129.53125,-123671.28125
3NA5_A_6GYZ_A_2_3,-48119.234375,-125704.84375
3NA5_A_6MNV_A_2_4,-48109.9921875,-85158.09375
3NA5_A_1TUO_A_1_3,-48593.1796875,-134650.53125
3NA5_A_4QG5_A_1_1,-46131.1171875,-135150.09375
3NA5_A_5TR2_A_3_4,-50256.9609375,-92027.796875
3NA5_A_5TR2_A_2_3,-50246.859375,-73719.4375
3NA5_A_2F7L_A_1_5,-48406.59375,-73375.9765625
3NA5_A_3I3W_A_2_4,-45485.37890625,-101831.015625
3NA5_A_6Y8Z_A_2_1,-51548.765625,-150920.515625
3NA5_A_5VEC_A_3_4,-50160.03515625,-73314.1484375
3NA5_A_5VEC_A_3_2,-49913.23828125,-63061.08984375
3NA5_A_5VIN_A_3_1,-49501.85546875,-85441.09375
3NA5_A_2F7L_A_1_2,-48551.99609375,-65594.40625
3NA5_A_5EPC_A_3_5,-50879.83984375,-110833.4453125
3NA5_A_5VIN_A_3_4,-50157.03515625,-73318.5078125
3NA5_A_4MRQ_A_2_5,-45933.50390625,-59464.12109375
3NA5_A_4QG5_A_1_3,-46684.2109375,-150689.375
3NA5_A_5JN5_A_3_4,-50014.58203125,-97624.9609375
3NA5_A_6SNO_A_3_4,-49943.5234375,-114371.2421875
3NA5_A_2Z0F_A_3_1,-58957.8515625,-260812.53125
3NA5_A_6Y8Z_A_1_2,-46183.3125,-63175.953125
3NA5_A_6SNP_A_3_2,-49705.6953125,-105485.328125
3NA5_A_5VEC_A_2_5,-50412.83203125,-90298.9375
3NA5_A_5VBI_A_3_1,-49900.23046875,-52979.39453125
3NA5_A_1TUO_A_1_4,-48754.63671875,-140974.71875
3NA5_A_2FUV_A_1_4,-64478.14453125,-318183.53125
3NA5_A_6SNP_A_1_5,-42673.50390625,-64044.91796875
3NA5_A_5EPC_A_2_3,-50432.0625,-101223.7890625
3NA5_A_6UO6_A_2_3,-51000.859375,-108188.7734375
3NA5_A_2Z0F_A_1_2,-59047.37890625,-265445.9375
3NA5_A_6UO6_A_2_4,-50255.140625,-99985.953125
3NA5_A_3PDK_A_2_3,-47882.50390625,-107679.8515625
3NA5_A_6SNP_A_3_3,-49813.6796875,-109601.828125
3NA5_A_6SNP_A_1_4,-42803.6015625,-70618.234375
3NA5_A_6Y8Y_A_2_4,-50506.48828125,-113021.5859375
3NA5_A_6SNP_A_2_2,-49004.8671875,-119889.703125
3NA5_A_6UO6_A_3_2,-50420.70703125,-95315.0
3NA5_A_2FUV_A_1_1,-63538.44140625,-333514.78125
3NA5_A_1WQA_A_1_2,-48263.5,-59025.25
3NA5_A_5VBI_A_3_5,-50556.1015625,-117050.4921875
3NA5_A_3UW2_A_2_1,-45845.17578125,-100863.53125
3NA5_A_2FUV_A_1_5,-64341.7578125,-326185.59375
3NA5_A_1KFI_A_1_5,-44759.80078125,-81557.2734375
3NA5_A_3PDK_A_2_5,-47192.12109375,-108365.734375
3NA5_A_6Y8Y_A_2_2,-51285.41015625,-141817.859375
3NA5_A_5TR2_A_2_2,-50428.68359375,-91289.6796875
3NA5_A_5VEC_A_2_1,-50708.6171875,-103132.59375
3NA5_A_1KFI_A_1_4,-44594.80859375,-69745.4921875
3NA5_A_6Y8Y_A_2_1,-51414.5390625,-146189.28125
3NA5_A_1KFI_A_1_2,-44463.49609375,-84453.9765625
3NA5_A_6GYZ_A_2_2,-47891.875,-124561.0703125
3NA5_A_5JN5_A_2_2,-50807.859375,-109526.9296875
3NA5_A_6SNO_A_3_5,-49029.421875,-103959.7578125
3NA5_A_6Y8Z_A_2_2,-51232.65234375,-124458.6015625
3NA5_A_2Z0F_A_3_4,-59247.20703125,-275229.59375
3NA5_A_6SNP_A_3_1,-49797.98046875,-99890.9140625
3NA5_A_4QG5_A_1_5,-46018.6171875,-135855.046875
3NA5_A_5JN5_A_2_3,-51419.0078125,-128067.7109375
3NA5_A_3UW2_A_2_4,-46150.203125,-113422.625
3NA5_A_5VEC_A_3_5,-49498.3046875,-78031.9375
3NA5_A_4MRQ_A_2_3,-46426.72265625,-60490.15234375
3NA5_A_2FUV_A_1_3,-63301.9140625,-320497.0625
3NA5_A_1TUO_A_1_1,-48594.375,-153084.390625
3NA5_A_5VBI_A_2_4,-50682.1015625,-112778.9140625
3NA5_A_5TR2_A_3_2,-50402.05859375,-110018.96875
3NA5_A_3PDK_A_2_1,-46798.51171875,-90257.765625
3NA5_A_3PDK_A_2_2,-46930.68359375,-100166.1015625
3NA5_A_6GYZ_A_2_4,-47690.6484375,-129538.078125
1ZAR_A_4GYG_A_2_1,-29994.12890625,-73407.1875
1ZAR_A_6EML_r_2_5,-25720.802734375,-53839.40234375
1ZAR_A_6EML_r_3_1,-26402.49609375,-50376.26171875
1ZAR_A_6EML_r_2_3,-25536.45703125,-48142.55078125
1ZAR_A_3RE4_A_2_3,-26689.326171875,-81451.375
1ZAR_A_1ZP9_A_2_4,-25829.02734375,-76923.09375
1ZAR_A_1ZP9_A_2_1,-25829.794921875,-63847.30859375
1ZAR_A_6FDO_A_2_4,-29798.84375,-68536.1171875
1ZAR_A_4GYI_A_2_4,-30068.810546875,-81339.984375
1ZAR_A_3RE4_A_1_4,-23973.53125,-59902.984375
1ZAR_A_3RE4_A_2_2,-26045.228515625,-68063.015625
1ZAR_A_4GYG_A_1_2,-28239.494140625,-86435.75
1ZAR_A_6FDO_A_2_5,-29409.6015625,-58723.08203125
1ZAR_A_6FDN_A_1_5,-27735.515625,-100578.5859375
1ZAR_A_6EML_r_3_4,-25935.310546875,-53108.921875
1ZAR_A_6HK6_A_1_4,-30618.83203125,-104805.4765625
1ZAR_A_6G18_v_2_2,-28822.712890625,-80323.5859375
1ZAR_A_6FDM_A_1_4,-28473.359375,-13849.9560546875
1ZAR_A_4GYI_A_1_1,-28226.275390625,-87405.4140625
1ZAR_A_6EML_r_2_2,-25902.302734375,-47202.18359375
1ZAR_A_4OTP_A_2_1,-19112.935546875,-42398.73046875
1ZAR_A_6G18_v_2_5,-28618.845703125,-81015.2421875
1ZAR_A_6FDM_A_1_3,-28384.89453125,-18794.853515625
1ZAR_A_6FDN_A_1_3,-27715.34765625,-88959.0859375
1ZAR_A_4GYI_A_2_5,-30290.54296875,-87994.03125
1ZAR_A_6HK6_A_1_1,-30590.626953125,-117083.40625
1ZAR_A_6G18_v_1_1,-28759.580078125,-87722.8515625
1ZAR_A_1ZP9_A_1_4,-23720.232421875,-50985.59375
1ZAR_A_3RE4_A_1_3,-24448.240234375,-60911.0546875
1ZAR_A_4GYG_A_1_3,-27923.373046875,-85029.328125
1ZAR_A_4GYI_A_1_5,-28161.4765625,-93962.15625
1ZAR_A_6EML_r_1_1,-24469.11328125,-51974.4921875
1ZAR_A_1ZP9_A_1_3,-24107.857421875,-47315.4375
1ZAR_A_3RE4_A_2_5,-26204.455078125,-70784.0546875
1ZAR_A_4GYI_A_2_2,-30478.611328125,-67390.296875
1ZAR_A_6FDO_A_1_4,-30552.767578125,-71806.3984375
1ZAR_A_4OTP_A_2_3,-19612.365234375,-49207.08984375
1ZAR_A_1ZP9_A_3_2,-25997.0390625,-74603.3359375
1ZAR_A_6EML_r_3_3,-25558.46484375,-47533.3671875
1ZAR_A_6G18_v_2_1,-28549.982421875,-86285.328125
1ZAR_A_1ZP9_A_3_1,-25851.490234375,-59968.296875
1ZAR_A_1ZP9_A_3_3,-26031.869140625,-53630.5859375
1ZAR_A_6FDM_A_1_2,-28726.11328125,-19280.345703125
1ZAR_A_6EML_r_1_5,-25340.6640625,-58326.9140625
1ZAR_A_4GYG_A_1_4,-28336.189453125,-85827.8359375
1ZAR_A_6HK6_A_1_3,-30290.912109375,-101414.0390625
1ZAR_A_6G18_v_2_4,-28856.328125,-90007.5859375
1ZAR_A_6G18_v_1_5,-28746.203125,-87852.484375
1ZAR_A_6FDO_A_2_1,-29622.53125,-64287.9375
1ZAR_A_6FDM_A_1_5,-28444.169921875,-23948.76953125
1ZAR_A_4GYG_A_2_5,-29978.662109375,-80633.2421875
1ZAR_A_6G18_v_1_4,-28562.513671875,-90002.65625
1ZAR_A_6FDM_A_1_1,-29436.966796875,-19365.693359375
1ZAR_A_4GYG_A_1_1,-27775.998046875,-80697.2578125
1ZAR_A_6FDO_A_2_2,-29511.10546875,-65089.875
1ZAR_A_6FDO_A_1_5,-29400.23828125,-65505.0703125
1ZAR_A_6EML_r_1_3,-25113.17578125,-54158.80859375
1ZAR_A_6EML_r_3_5,-25509.70703125,-57491.7734375
1ZAR_A_4GYI_A_2_3,-30072.279296875,-69312.515625
1ZAR_A_4GYI_A_1_3,-28792.01171875,-98281.984375
1ZAR_A_4GYG_A_1_5,-28901.826171875,-85918.2265625
1ZAR_A_6G18_v_1_3,-28738.978515625,-85470.9375
1ZAR_A_4OTP_A_2_5,-19201.87109375,-37868.609375
1ZAR_A_4GYG_A_2_2,-30253.6875,-73266.59375
1ZAR_A_6FDO_A_1_1,-29905.43359375,-72833.9375
1ZAR_A_6FDO_A_1_2,-30247.8984375,-71318.6796875
1ZAR_A_1ZP9_A_2_2,-25859.5234375,-61727.70703125
1ZAR_A_4GYI_A_2_1,-30356.732421875,-88413.8671875
1ZAR_A_6FDN_A_1_2,-27192.248046875,-83812.21875
1ZAR_A_4GYG_A_2_4,-29762.158203125,-83459.421875
1ZAR_A_1ZP9_A_3_4,-25612.70703125,-64070.76171875
1ZAR_A_1ZP9_A_3_5,-26110.9609375,-70420.6015625
1ZAR_A_6HK6_A_1_5,-30740.625,-111236.875
1ZAR_A_1ZP9_A_1_2,-24593.119140625,-56044.3359375
1ZAR_A_6HK6_A_1_2,-31065.021484375,-112444.859375
1ZAR_A_3RE4_A_1_1,-25161.44140625,-64176.953125
1ZAR_A_6FDN_A_1_1,-27282.9609375,-88942.7578125
1ZAR_A_1ZP9_A_1_5,-24004.873046875,-65511.84375
1ZAR_A_3RE4_A_2_1,-26282.205078125,-68427.734375
1ZAR_A_4GYG_A_2_3,-30117.162109375,-68738.578125
1ZAR_A_3RE4_A_1_5,-24341.28125,-63996.6875
1ZAR_A_4GYI_A_1_4,-28571.00390625,-100941.2578125
1ZAR_A_1ZP9_A_2_5,-25487.1171875,-68744.375
1ZAR_A_4OTP_A_2_2,-20323.7265625,-46951.1640625
1ZAR_A_1ZP9_A_2_3,-26044.091796875,-71008.296875
1ZAR_A_3RE4_A_1_2,-24531.826171875,-69101.6171875
1ZAR_A_6EML_r_2_4,-25712.935546875,-58244.22265625
1ZAR_A_3RE4_A_2_4,-26526.923828125,-76328.8125
1ZAR_A_6FDO_A_2_3,-29381.900390625,-61626.69140625
1ZAR_A_6FDO_A_1_3,-29680.947265625,-55298.140625
1ZAR_A_4GYI_A_1_2,-28430.271484375,-91432.6328125
1ZAR_A_6FDN_A_1_4,-27749.76171875,-94676.859375
1ZAR_A_6EML_r_3_2,-25414.001953125,-42050.1875
1ZAR_A_6EML_r_1_4,-25503.388671875,-60850.65234375
1ZAR_A_6G18_v_1_2,-28614.45703125,-81386.078125
1ZAR_A_1ZP9_A_1_1,-24466.36328125,-63753.078125
1ZAR_A_6G18_v_2_3,-27949.8984375,-80573.515625
1ZAR_A_6EML_r_1_2,-25523.876953125,-62606.01171875
1ZAR_A_6EML_r_2_1,-26375.287109375,-47918.91796875
4G68_A_5W1C_A_3_5,-39533.859375,-29033.931640625
4G68_A_3JYR_A_2_1,-38998.32421875,-35768.9609375
4G68_A_5W1C_A_3_1,-39112.24609375,-40089.21484375
4G68_A_3K01_A_2_2,-40052.05859375,-35393.1953125
4G68_A_6EQZ_A_2_2,-37901.0859375,-13077.4755859375
4G68_A_5CL1_A_3_3,-38966.203125,-44447.9375
4G68_A_5W1C_A_3_4,-39410.8203125,-34929.2109375
4G68_A_6RJY_A_1_3,-31361.767578125,-52817.30859375
4G68_A_4RJZ_A_2_3,-39093.0546875,-50813.5
4G68_A_4MY2_A_2_3,-37993.6328125,-36612.77734375
4G68_A_3U1O_A_3_3,-40146.234375,-94086.7421875
